source_file,line,question,kg,representation,prompt_type,temperature_label,num_bridges,expected,got,exact_match,partial_match,complete_mismatch,precision_retrieval_rate,incorrect_fdr_rate,recall_hit_rate,miss_rate,f1_score
kgmulsel_temp0_nen_axiom_ttl.jsonl,91,What learning media resources cover topics related to enslaved individuals or historical slavery?,"currkg, enslaved",ttl,cot,temp0.0,2,"currkg, enslaved",currkg,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,92,"Which curriculum modules and scholarly publications cover hazard topics with temporal, damage, impact, or climate details?","core_scholar_rich, currkg, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","currkg, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,93,"What organizations involved in cruises are also associated with universities, departments, or publications?","core_scholar_rich, gmo",nen,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,94,Which scholarly fields of study are represented by publications from people who participated in cruises that collected samples or produced datasets?,"core_scholar_rich, gmo",axiom,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,95,"Which publications, cruises, vessels, organizations, and hazard events share overlapping places, regions, or time periods?","core_scholar_rich, gmo, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, gmo, kwg","gmo, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,96,What years or time periods are available for places that appear in both enslaved-person records and hazard records?,"enslaved, kwg",axiom,0_shot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,97,"Which authors, departments, or universities are connected to publications and media resources about topics represented in enslaved-person records?","core_scholar_rich, currkg, enslaved",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,98,"Which publications or fields of study are associated with research about enslaved individuals, their locations, events, or demographic records?","core_scholar_rich, enslaved",ttl,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,99,"Which personas are associated with learning paths that include modules about enslaved individuals, historical events, or demographic records?","currkg, enslaved",ttl,0_shot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,100,"Which learning modules reference media resources about topics connected to enslaved-person locations, ages, genders, occupations, relationships, or historical periods?","currkg, enslaved",ttl,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,101,"Which learning paths teach hazard-related topics in an order that can be linked to real hazard events, affected places, temporal intervals, damage details, health concerns, and demographic attributes?","currkg, kwg",nen,cot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,102,"Which learning media resources cover topics that also appear as fields of study in scholarly publications, and which authors or contributors are associated with both?","core_scholar_rich, currkg",axiom,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,103,"Which scholarly publications and curriculum resources cover historical topics that align with enslaved-person records by demographic category, event type, participant role, place, and period?","core_scholar_rich, currkg, enslaved",axiom,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,104,"Which media resources cover topics that correspond to enslaved-person records by location, time period, occupation, or event type?","currkg, enslaved",axiom,0_shot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,105,"Which curriculum paths connect learner personas to media resources and scholarly publications about hazard events, including authors, fields of study, places, temporal intervals, impact observations, damage details, and health or demographic attributes?","core_scholar_rich, currkg, kwg",nen,0_shot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,106,"Which learning resources and scholarly publications cover hazard types that have real event records, affected places, climate observations, damage details, or demographic attributes?","core_scholar_rich, currkg, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, currkg, kwg","currkg, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,107,"What learning media resources cover topics related to cruises, vessels, expeditions, samples, or datasets?","currkg, gmo",axiom,cot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,108,"Which publications or fields of study are associated with research about enslaved individuals, their locations, events, or demographic records?","core_scholar_rich, enslaved",ttl,0_shot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,109,"Which learning modules or media resources cover hazard-related topics, and which hazard events, places, or climate attributes from the KG correspond to those topics?","currkg, kwg",nen,cot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,110,"What research topics or fields of study correspond to cruises, samples, datasets, or expeditions?","core_scholar_rich, gmo",ttl,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,111,"Which personas are linked to learning paths that include oceanographic cruise, vessel, sampling, or dataset topics?","currkg, gmo",axiom,cot,temp0.0,2,"currkg, gmo",currkg,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,112,"Which publications are associated with fields of study that match enslaved-person demographic, location, occupation, or event records?","core_scholar_rich, enslaved",ttl,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,113,What people are associated with both cruises or expeditions and scholarly publications?,"core_scholar_rich, gmo",nen,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,114,What people are associated with both cruises or expeditions and scholarly publications?,"core_scholar_rich, gmo",axiom,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,115,"Which learning paths include modules about hazards that have temporal, damage, impact, or climate details in the KG?","currkg, kwg",axiom,0_shot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,116,What publications and learning modules are associated with hazard types represented in the KG?,"core_scholar_rich, currkg, kwg",nen,0_shot,temp0.0,3,"core_scholar_rich, currkg, kwg","currkg, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,117,"What learning media resources cover topics related to cruises, vessels, expeditions, samples, or datasets?","currkg, gmo",nen,cot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,118,"What organizations involved in cruises are also associated with universities, departments, or publications?","core_scholar_rich, gmo",ttl,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,119,"What people are associated with learning media, scholarly publications, and cruises or expeditions?","core_scholar_rich, currkg, gmo",axiom,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,120,Which publications discuss fields of study related to places or periods where enslaved-person records overlap with hazard events?,"core_scholar_rich, enslaved, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,121,What authors or departments are associated with publications about places connected to enslaved individuals and hazards?,"core_scholar_rich, enslaved, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,122,What years or time periods are available for places that appear in both enslaved-person records and hazard records?,"enslaved, kwg",ttl,cot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,123,"Which organizations or people participated in cruises that collected samples in hazard-affected regions, and what hazard details, damage observations, or climate attributes are linked to those regions?","gmo, kwg",ttl,0_shot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,124,"For each shared place, what enslaved population counts and hazard event counts are available by year or period?","enslaved, kwg",ttl,cot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,125,"Which learning modules or media resources cover hazard-related topics, and which hazard events, places, or climate attributes from the KG correspond to those topics?","currkg, kwg",ttl,0_shot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,126,"Which people or organizations involved in cruises also appear as authors, contributors, departments, or universities in scholarly publications?","core_scholar_rich, gmo",nen,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,127,What curriculum topics correspond to fields of study represented by oceanographic cruises or datasets?,"core_scholar_rich, currkg, gmo",axiom,0_shot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,128,"Which publications or fields of study are associated with research about enslaved individuals, their locations, events, or demographic records?","core_scholar_rich, enslaved",axiom,0_shot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,129,Which authors of media resources or publications are associated with hazard-related topics linked to geographical places?,"core_scholar_rich, currkg, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,130,What curriculum topics correspond to fields of study represented in scholarly publications?,"core_scholar_rich, currkg",axiom,0_shot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,131,"What people are associated with learning media, scholarly publications, and cruises or expeditions?","core_scholar_rich, currkg, gmo",axiom,0_shot,temp0.0,3,"core_scholar_rich, currkg, gmo","currkg, gmo",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,132,"Which places and time periods link enslaved individuals, recorded owners or events, hazard types, and hazard impact details?","enslaved, kwg",ttl,cot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,133,"What hazard types are recorded for regions where cruises, expeditions, samples, or datasets are available?","gmo, kwg",nen,0_shot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,134,"Which scholarly publications, authors, departments, fields of study, and submission or publication dates align with enslaved-person records by location, demographic category, occupation, relationship, and historical period?","core_scholar_rich, enslaved",axiom,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,135,"What learning topics correspond to cruise types, vessels, platforms, organizations, or physical samples?","currkg, gmo",ttl,cot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,136,"Which learning paths or media resources cover topics related to enslaved individuals, historical events, locations, occupations, or family relationships?","currkg, enslaved",nen,0_shot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,137,What authors are associated with both learning media resources and scholarly publications?,"core_scholar_rich, currkg",axiom,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,138,"Which personas are linked to learning paths that include oceanographic cruise, vessel, sampling, or dataset topics?","currkg, gmo",ttl,0_shot,temp0.0,2,"currkg, gmo",currkg,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,139,"Which scholarly publications are associated with people, organizations, or fields of study connected to cruises that occurred in places and time periods affected by hazards?","core_scholar_rich, gmo, kwg",nen,0_shot,temp0.0,3,"core_scholar_rich, gmo, kwg","gmo, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,140,What cruises or expeditions occurred in places that also have recorded hazard events?,"gmo, kwg",nen,0_shot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,141,"What curriculum modules cover climate, hazard, damage, health, demographic, or geographical-place topics?","currkg, kwg",ttl,cot,temp0.0,2,"currkg, kwg",currkg,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,142,"What learning resources and scholarly publications cover topics related to cruises, vessels, samples, or datasets?","core_scholar_rich, currkg, gmo",nen,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,143,"What curriculum modules cover climate, hazard, damage, health, demographic, or geographical-place topics?","currkg, kwg",ttl,0_shot,temp0.0,2,"currkg, kwg",currkg,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,144,"Which scholarly publications describe fields of study related to samples or datasets collected by cruises in places with climate, storm, flood, fire, or earthquake records?","core_scholar_rich, gmo, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,145,What authors or departments are associated with publications about places connected to enslaved individuals and hazards?,"core_scholar_rich, enslaved, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg","enslaved, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,146,"Which media resources cover topics that correspond to enslaved-person records by location, time period, occupation, or event type?","currkg, enslaved",nen,0_shot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,147,What geographical places are recorded in both enslaved-person records and hazard records?,"enslaved, kwg",axiom,cot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,148,Which personas are associated with learning paths that include media resources about hazard types affecting geographical places?,"currkg, kwg",axiom,0_shot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,149,"Which publication networks, institutional affiliations, cruise roles, vessels, funding organizations, datasets, physical samples, hazard geometries, temporal scopes, and damage or climate observations are connected for hazard-affected marine regions?","core_scholar_rich, gmo, kwg",nen,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
