source_file,line,question,kg,representation,prompt_type,temperature_label,cq_complexity,expected,got,TP,FP,TN,FN
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,62,How does Robot X handle a sudden change?,consolidated_kgs,nen,0_shot,temp0.0,complex,consolidated_kgs,gmo,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,63,What are the different workplace behaviors?,consolidated_kgs,axiom,0_shot,temp0.0,simple,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,64,What were the states of the agent following a failed task?,consolidated_kgs,ttl,0_shot,temp0.0,complex,consolidated_kgs,corescholarrich,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,65,Which tasks directly follow task x?,consolidated_kgs,ttl,0_shot,temp0.0,moderate,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,66,Which archetypes are required across all tasks in goal g?,consolidated_kgs,nen,0_shot,temp0.0,complex,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,67,What knowledge is in the database about behavior?,consolidated_kgs,axiom,0_shot,temp0.0,complex,consolidated_kgs,no_kg,0,0,1,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,68,What capabilities are missing to achieve goal g?,consolidated_kgs,nen,0_shot,temp0.0,complex,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,69,Which tasks share common dependent tasks across different goals?,consolidated_kgs,axiom,0_shot,temp0.0,complex,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,70,Which tasks directly precede task x?,consolidated_kgs,axiom,0_shot,temp0.0,moderate,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,71,What tasks are decomposable?,consolidated_kgs,nen,0_shot,temp0.0,simple,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,72,What tasks consist of at least X tasks?,consolidated_kgs,nen,0_shot,temp0.0,complex,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,73,How does the robot reason about the behaviors of its human agent?,consolidated_kgs,axiom,0_shot,temp0.0,complex,consolidated_kgs,gmo,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,74,What are the dependent tasks for task z?,consolidated_kgs,ttl,0_shot,temp0.0,simple,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,75,Which agent can perform task z?,consolidated_kgs,axiom,0_shot,temp0.0,complex,consolidated_kgs,corescholarrich,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,76,What tasks are decomposable?,consolidated_kgs,ttl,0_shot,temp0.0,simple,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,77,What archetype does agent A fulfill?,consolidated_kgs,ttl,0_shot,temp0.0,moderate,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,78,Which tasks directly precede task x?,consolidated_kgs,nen,0_shot,temp0.0,moderate,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,79,Which objects satisfy the requirements of task x?,consolidated_kgs,ttl,0_shot,temp0.0,complex,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,80,What set of agents are required to complete primary goal y?,consolidated_kgs,axiom,0_shot,temp0.0,moderate,consolidated_kgs,gmo,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,81,What were the states of the agent following a failed task?,consolidated_kgs,axiom,0_shot,temp0.0,complex,consolidated_kgs,corescholarrich,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,82,What goals can be achieved from task X?,consolidated_kgs,ttl,0_shot,temp0.0,complex,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,83,Which tasks share common dependent tasks across different goals?,consolidated_kgs,ttl,0_shot,temp0.0,complex,consolidated_kgs,currkg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,84,What are the different workplace behaviors?,consolidated_kgs,nen,0_shot,temp0.0,simple,consolidated_kgs,gmo,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,85,What tasks require a given capability c?,consolidated_kgs,nen,0_shot,temp0.0,complex,consolidated_kgs,gmo,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,86,What objects are required to complete task x?,consolidated_kgs,axiom,0_shot,temp0.0,moderate,consolidated_kgs,gmo,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,87,How does Robot X handle a sudden change?,consolidated_kgs,axiom,0_shot,temp0.0,complex,consolidated_kgs,no_kg,0,0,1,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,88,What are the classifications/categories of a set of objects?,consolidated_kgs,nen,0_shot,temp0.0,simple,consolidated_kgs,kwg,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,89,What knowledge is in the database about behavior?,consolidated_kgs,nen,0_shot,temp0.0,complex,consolidated_kgs,enslaved,0,1,0,0
kgsel_0shot_temp0_nen_axiom_ttl_falsesets.jsonl,90,What is an alternative path from task x to task y?,consolidated_kgs,ttl,0_shot,temp0.0,complex,consolidated_kgs,currkg,0,1,0,0
